_id,url,title,update_time,image_url,sectors,salary,job_formality,job_experience_years,application_deadline,required_gender_specific,job_attributes,job_descriptions,job_requirements,company_name,company_address,company_url,timestampISOdate
{'$oid': '61b5dde6ac3da49adc03e72c'},https://mywork.com.vn/tuyen-dung/viec-lam/21346178/nhan-vien-cham-soc-khach-hang-ngan-hang-mb-dong-da-khong-yeu-cau-kinh-nghiem.html?svs=max_box,Nhân Viên Chăm Sóc Khách Hàng Ngân Hàng Mb Đống Đa (Không Yêu Cầu Kinh Nghiệm),2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Hành chính - Văn phòng', 'Ngân hàng/ Tài Chính', 'Tư vấn/ Chăm sóc khách hàng']",6 - 7 triệu,Nhân viên,Không yêu cầu,1638921600000,Không yêu cầu,Toàn thời gian cố định,"- Thực hiện tiếp nhậntư vấn, giải đáp các thông tin liên quan đến sản phẩm vàdịch vụcủa ngân hàng MB và nhập các thông tin cuộc gọi vào phần mềm lưu trữ.- Cung cấp thông tin về sản phẩm, chính sách dịch vụ của Ngân hàng tới khách hàng- Tiếp nhận thông tin thắc mắc của khách hàng và chuyển các đơn vị liên quan hỗ trợ- Không áp doanh số- Thời gian làm việc:+ Ca 1: 07h00 - 16h00+ Ca 2: 08h00 - 17h30+ Ca 3: 13h00 - 22h00+ Ca đêm: 22h00 - 07h00 Ngày hôm sau (Tối đa 2 ca/tháng)*** Đia điểm làm việc: Trụ sở chính Ngân Hàng MB - 21 Cát Linh - Đống Đa - Hà Nội*** Hotline: 0989 666 888","- Nam / nữ tuổi từ 20 - 33- Tốt nghiệp hệ Trung cấp trở lên tất cả các chuyên ngành (Đối với hệ trung cấp chỉ tiếp nhận ứng viên có chuyên ngành tài chính, kinh tế)- Có giọng nói chuẩn, không nói ngọng, không nói giọng địa phương.- Kỹ năng giao tiếp, kỹ năng tin học văn phòng cơ bản.",Công ty Cổ phần Truyền thông Kim Cương,Cụm công nghiệp Lai Xá - Xã Kim Chung - Huyện Hoài Đức - Thành phố Hà Nội,https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e72d'},https://mywork.com.vn/tuyen-dung/viec-lam/21365574/nhan-vien-truc-tong-dai-viettel-hoa-lac-khong-yeu-cau-kinh-nghiem-bang-thpt.html?svs=max_box,"Nhân Viên Trực Tổng Đài Viettel Hòa Lạc [Không Yêu Cầu Kinh Nghiệm, Bằng Thpt]",2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,['Tư vấn/ Chăm sóc khách hàng'],5-7 triệu,Nhân viên,Không yêu cầu,1639008000000,Không yêu cầu,Theo hợp đồng tư vấn,"- Tiếp nhận cuộc gọi của khách hàng để tư vấn, giải đáp về sản phẩm và dịch vụ trong lĩnh vực viễn thông (3G, nhạc chờ, báo cuộc gọi lỡ …)- Tư vấn, hỗ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Các sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng.- Trực tổng đài, CSKH, tư vấn giải đáp các thắc mắc của khách hàng Viettel.- Tư vấn, hổ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Sim, thẻ và sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng.- Không áp doanh sốThời gian làm việc: Theo ca luân phiênCa 1: Từ 6h30 đến 14h30Ca 2: Từ 14h30 đến 22h30Ca 3: Từ 22h đến 7h sáng (Ngày hôm sau)*ĐC: Thôn 2 - Thạch Hòa - Thạch Thất - HN","- Nam, nữ tuổi 18 - 35- Đã tốt nghiệp THPT, Trung cấp, Cao đẳng, Đại học và sinh viên đang theo học tại các trường.(tất cả các ngành nghề).- Có giọng nói chuẩn: Không nói ngọng, lắp, nói nặng giọng địa phương.- Kỹ năng giao tiếp và tin học văn phòng căn bản.",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e72e'},https://mywork.com.vn/tuyen-dung/viec-lam/21365645/chuyen-vien-ho-tro-giai-dap-tong-dai-viettel-thai-nguyen.html?svs=max_box,Chuyên Viên Hỗ Trợ Giải Đáp Tổng Đài Viettel - Thái Nguyên,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Dịch vụ', 'Điện tử viễn thông', 'Tư vấn/ Chăm sóc khách hàng']",7-10 triệu,Nhân viên,Chưa có kinh nghiệm,1638576000000,Không yêu cầu,Toàn thời gian cố định,"* Không áp doanh số- Tiếp nhận cuộc gọi của khách hàng để tư vấn, giải đáp về sản phẩm và dịch vụ trong lĩnh vực viễn thông (3G, nhạc chờ, báo cuộc gọi lỡ …)- Tư vấn, hỗ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: các sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng- Giải quyết phản ánh khiếu nại của khách hàng về dịch vụ của mạng di động ViettelThời gian làm việc: Theo ca luân phiênCa 1: Từ 7h00 đến 14h30Ca 2: Từ 14h30 đến 22h00Ca 3: Từ 22h00p đến 7h00 sáng hôm sau* Địa chỉ làm việc: Tòa nhà Kim Cương, số 288B Quang Trung, Phường Tân Thịnh, TP. Thái Nguyên","- Nam, nữ độ tuổi: Từ 18 - 35- Tốt nghiệp trung cấp trở lên- Có giọng nói chuẩn: không nói ngọng, lắp, nói nặng giọng địa phương.- Kỹ năng giao tiếp khá- Tin học văn phòng căn bản",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e72f'},https://mywork.com.vn/tuyen-dung/viec-lam/100145105/sale-leader-oe-mao-khe-quang-ninh.html?svs=max_box,Sale Leader_Oe Mạo Khê - Quảng Ninh,2021-11-29,https://cdn.mywork.com.vn/images/employer_avatar/default_avatar.png,"['Quản trị kinh doanh', 'Bán hàng', 'Bảo hiểm/ Tư vấn bảo hiểm']",20-25 triệu,Trưởng nhóm,1 năm,1640476800000,Không yêu cầu,Toàn thời gian cố định,"1)	Quản lý, giám sát, đôn đốc nhóm tuyển sinh của mình thực hiện chỉ tiêu tuyển sinh của nhóm.2)	Hướng dẫn nhân viên xử lý các tình huống phát sinh (nếu có), hướng dẫn nhân viên cách thức và phương pháp thực hiện tốt công việc nhằm đạt được chỉ tiêu tuyển sinh.3)	Chịu trách nhiệm đối ngoại, quan hệ giao dịch, tiếp khách hợp tác với công ty.4)	Phối hợp với nhân viên trong chi nhánh triển khai các chương trình sự kiện; hội thảo; PR; marketing.5)	Thực hiện tư vấn các chương trình đào tạo và chốt sale.6)	Lên kế hoạch và chủ động thực hiện công tác tìm kiếm khách hàng và khai thác data cho nhóm.","-	Tin học văn phòng thành thạo-	Kỹ năng làm việc nhóm-	Kỹ năng giao tiếp thuyết phục-	Có kinh nghiệm 1 năm trong công việc kinh doanh, bán lẻ, tài chính, ngân hàng, bảo hiểm….",Hệ Thống Anh Ngữ Quốc Tế Ocean Edu,"Cạnh trường tiểu học Quyết Thắng, tổ 4 Vĩnh Hòa, phường Mạo Khê, thị xã Đông Triều, tỉnh Quảng Ninh",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/100064338/he-thong-anh-ngu-quoc-te-ocean-edu.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e730'},https://mywork.com.vn/tuyen-dung/viec-lam/21312632/nhan-vien-tu-van-dich-vu-mang-viettel-tai-hcm.html?svs=max_box,Nhân Viên Tư Vấn Dịch Vụ Mạng Viettel Tại HCM,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Dịch vụ - Hỗ trợ', 'Tư vấn/ Chăm sóc khách hàng']",7 - 10 triệu,Nhân viên,Không yêu cầu,1638748800000,Không yêu cầu,Toàn thời gian cố định,"Nhân viên tư vấn Viettel tại Hồ Chí Minh- Trực tổng đài chăm sóc khách hàng mạng di động Viettel- Chăm sóc, hướng dẫn và giải quyết các thắc mắc của khách hàng qua điện thoại- Làm việc xoay ca linh động* Địa chỉ làm việc: 345 Phạm Văn Bạch, phường 15, quận Tân Bình, TP HCM","Tiêu chuẩn ứng viên- Nam, nữ tuổi đời từ 18---35- Đã tốt nghiệp Trung cấp, Cao đẳng, Đại học và sinh viên đang theo học tại các trường.(tất cả các ngành nghề).",Công ty Cổ phần Truyền thông Kim Cương,"345 Phạm Văn Bạch, Phường 15, Quận Tân Bình",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e731'},https://mywork.com.vn/tuyen-dung/viec-lam/100107704/nhan-vien-tu-van-ve-dich-vu-goi-cuoc-mang-viette-l-thach-that-ha-noi.html?svs=max_box,"Nhân Viên Tư Vấn Về Dịch Vụ, Gói Cước Mạng Viette'l [Thạch Thất - Hà Nội]",2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Tư vấn/ Chăm sóc khách hàng', 'Lao động phổ thông', 'Sinh viên làm thêm']",5-7 triệu,Nhân viên,Không yêu cầu,1639008000000,Không yêu cầu,Theo hợp đồng tư vấn,"- Tiếp nhận cuộc gọi của khách hàng để tư vấn, giải đáp về sản phẩm và dịch vụ trong lĩnh vực viễn thông (3G, nhạc chờ, báo cuộc gọi lỡ …)- Tư vấn, hỗ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Các sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng.- Trực tổng đài, CSKH, tư vấn giải đáp các thắc mắc của khách hàng Viettel.- Không áp doanh sốThời gian làm việc: Theo ca luân phiênCa 1: Từ 6h30 đến 14h30Ca 2: Từ 14h30 đến 22h30Ca 3: Từ 22h30 đến 6h30 sáng (Ngày hôm sau),- Địa điểm làm việc: Thôn 2, Xã Thạch Hòa, Huyện Thạch Thất, TP Hà Nội","- Nam, nữ tuổi 18 - 35- Đã tốt nghiệp THPT, Trung cấp, Cao đẳng, Đại học và sinh viên đang theo học tại các trường.(tất cả các ngành nghề).- Có giọng nói chuẩn: Không nói ngọng, lắp, nói nặng giọng địa phương.- Kỹ năng giao tiếp và tin học văn phòng căn bản.",Công ty Cổ phần Truyền thông Kim Cương,Thôn 2 - Xã Thạch Hòa - Huyện Thạch Thất - Thành Phố Hà Nội,https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e732'},https://mywork.com.vn/tuyen-dung/viec-lam/100109782/nhan-vien-cskh-viettel-khu-vuc-hoa-lac-thach-that.html?svs=max_box,Nhân Viên CSKH Viettel Khu Vực Hòa Lạc - Thạch Thất,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Tư vấn/ Chăm sóc khách hàng', 'Lao động phổ thông', 'Sinh viên làm thêm']",5-7 triệu,Nhân viên,Không yêu cầu,1639180800000,Không yêu cầu,Theo hợp đồng tư vấn,"- Tiếp nhận cuộc gọi của khách hàng để tư vấn, giải đáp về sản phẩm và dịch vụ trong lĩnh vực viễn thông (3G, nhạc chờ, báo cuộc gọi lỡ …)- Tư vấn, hỗ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Các sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng.- Trực tổng đài, CSKH, tư vấn giải đáp các thắc mắc của khách hàng Viettel.- Không áp doanh số, làm việc trong môi trường sạch sẽ, không độc hại- Thời gian làm việc: Theo ca luân phiên linh độngCa 1: Từ 6h30 đến 14h30Ca 2: Từ 14h30 đến 22h30Ca 3: Từ 22h30 đến 6h30 sáng (Ngày hôm sau)*Địa chỉ: Thôn 2 - Thach Hòa - Thạch Thất - HN.","- Nam, nữ tuổi 18 - 35- Đã tốt nghiệp THPT, Trung cấp, Cao đẳng, Đại học và sinh viên đang theo học tại các trường.(tất cả các ngành nghề).- Có giọng nói chuẩn: Không nói ngọng, lắp, nói nặng giọng địa phương.- Kỹ năng giao tiếp và tin học văn phòng căn bản.",Công ty Cổ phần Truyền thông Kim Cương,Thôn 2 - Xã Thạch Hòa - Huyện Thạch Thất - Thành Phố Hà Nội,https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e733'},https://mywork.com.vn/tuyen-dung/viec-lam/21323775/nhan-vien-truc-tong-dai-198-viettel-hcm-moi-tot-nghiep-khong-can-kinh-nghiem.html?svs=max_box,Nhân Viên Trực Tổng Đài 198 Viettel [HCM] - [Mới Tốt Nghiệp - Không Cần Kinh Nghiệm],2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Bán hàng', 'Du lịch']",0 - 0 triệu,Nhân viên,Không yêu cầu,1638403200000,Không yêu cầu,Toàn thời gian cố định,"- Tiếp nhận cuộc gọi của khách hàng qua tổng đài 198 và giải đáp thắc mắc của khách hàng về sản phẩm, dịch vụ của Viettel- Thời gian làm việc xoay ca linh động* Địa chỉ làm việc: 345 Phạm Văn Bạch, phường 15, quận Tân Bình, TP HCM","- Tuổi : 18----35- Tốt nghiệp từ Trung cấp, Cao đẳng, Đại học trở lên (Không phân biệt nghành nghề).",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e734'},https://mywork.com.vn/tuyen-dung/viec-lam/21315331/nhan-vien-tu-van-viettel-chi-nhanh-tai-tp-thai-nguyen.html?svs=max_box,Nhân Viên Tư Vấn Viettel Chi Nhánh Tại Tp Thái Nguyên,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Dịch vụ', 'Du lịch', 'Tư vấn/ Chăm sóc khách hàng']",0 - 0 triệu,Nhân viên,Chưa có kinh nghiệm,1639008000000,Không yêu cầu,Toàn thời gian cố định,"Làm việc giờ hành chính tại toà nhà Viettel số 4 - Hoàng Văn ThụThực hiện kết nối ra cho KH của Viettel - tư vấn, giới thiệu những dịch vụ , chương trình liên quan đến nhà mạng đang và sẽ triển khaiKhảo sát chất lượng dịch vụ của nhà mạng do khách hàng đánh giá.Danh sách KH có sẵn không phải tìm kiếm Nội dung kịch bản gọi ra được đào tạoĐịa chỉ: Tòa nhà Viettel, số 4 Hoàng Văn Thụ, TP Thái Nguyên","Nam, nữ tuổi đời từ 18 - 35.Tốt nghiệp THPT trở lênSinh viên đã hoàn thành xong khóa học tại trường – đang chờ xét tốt nghiệp, chờ bằng tốt nghiệpCó giọng nói chuẩn: Không nói ngọng, lắp, nói nặng giọng địa phương.Kỹ năng giao tiếp và tin học văn phòng căn bản",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e735'},https://mywork.com.vn/tuyen-dung/viec-lam/100102810/nhan-vien-tu-van-mang-viette-l-thach-that.html?svs=max_box,Nhân Viên Tư Vấn Mạng Viette'l Thạch Thất,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Lao động phổ thông', 'Tư vấn/ Chăm sóc khách hàng']",5-7 triệu,Nhân viên,Không yêu cầu,1638748800000,Không yêu cầu,Theo hợp đồng tư vấn,"- Tiếp nhận cuộc gọi của khách hàng để tư vấn, giải đáp về sản phẩm và dịch vụ trong lĩnh vực viễn thông (3G, nhạc chờ, báo cuộc gọi lỡ …)- Trực tổng đài, CSKH, tư vấn giải đáp các thắc mắc của khách hàng Viettel.- Tư vấn, hỗ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Sim, thẻ và sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng.- Không áp doanh số.Thời gian làm việc:. Theo ca luân phiên linh động...- Thời gian làm việc tham khảo:Ca 1: Từ 6h30 đến 14h30Ca 2: Từ 14h30 đến 22h30Ca 3: Từ 22h30 đến 6h30 sáng (Ngày hôm sau).Địa chỉ: Thôn 2 - Thạch hòa -Thạch Thất- Hà Nội","- Nam, nữ tuổi 18 - 35- Đã tốt nghiệp THPT, Trung cấp, Cao đẳng, Đại học và sinh viên đang theo học tại các trường.(tất cả các ngành nghề).- Có giọng nói chuẩn: Không nói ngọng, lắp, nói nặng giọng địa phương.- Kỹ năng giao tiếp và tin học văn phòng căn bản.",Công ty Cổ phần Truyền thông Kim Cương,Thôn 2 - Xã Thạch Hòa - Huyện Thạch Thất - Thành Phố Hà Nội,https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e736'},https://mywork.com.vn/tuyen-dung/viec-lam/21323319/nhan-vien-tu-van-khach-hang-viettel-da-nang.html?svs=max_box,Nhân Viên Tư Vấn Khách Hàng Viettel [ Đà Nẵng ],2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Đầu tư', 'Điện - Điện tử - Điện lạnh', 'Điện tử viễn thông']",0 - 0 triệu,Nhân viên,Không yêu cầu,1638662400000,Không yêu cầu,Toàn thời gian cố định,"- Tiếp nhận cuộc gọi của khách hàng để tư vấn, giải đáp về sản phẩm và dịch vụ trong lĩnh vực viễn thông (3G, nhạc chờ, báo cuộc gọi lỡ …) - Tư vấn, hỗ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Các sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng. - Trực tổng đài, CSKH, tư vấn giải đáp các thắc mắc của khách hàng Viettel. - Tư vấn, hổ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Sim, thẻ và sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng. - Không áp doanh số Thời gian làm việc: Theo ca luân phiên Ca 1: Từ 6h30 đến 14h30 Ca 2: Từ 14h30 đến 22h30 Ca 3: Từ 22h đến 7h sáng (Ngày hôm sau) ĐỊA CHỈ LÀM VIỆC TẠI: Trung tâm chăm sóc khách hàng VIETTEL -215 Đường Phan Đăng Lưu, Đà Nẵng","- Nam/ nữ : tuổi từ 18 -35- Tốt nghiệp  TC, CĐ, ĐH- có giọng nói chuẩn, không nói ngọng, nói lắp, nói giọng địa phương.- Có tinh thần ham học hỏi, nhiệt huyết trong công việc.",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e737'},https://mywork.com.vn/tuyen-dung/viec-lam/21350263/nhan-vien-xu-ly-thong-tin-khach-hang-qua-dien-thoai-nha-mang-viettel-tai-tan-binh.html?svs=max_box,Nhân Viên Xử Lý Thông Tin Khách Hàng Qua Điện Thoại Nhà Mạng Viettel Tại Tân Bình,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Dịch vụ', 'Hành chính - Văn phòng', 'Lao động phổ thông']",5-7 triệu,Nhân viên,Chưa có kinh nghiệm,1639008000000,Không yêu cầu,Theo hợp đồng tư vấn,"- Trực tổng đài, CSKH, tư vấn giải đáp các thắc mắc của khách hàng Viettel.- Tư vấn, hổ trợ, giải đáp thông tin về lĩnh vực viễn thông di động : sim, thẻ và sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng.- Không áp doanh sốThời gian làm việc : theo ca luân phiênca 1 : từ 6h30 đến 14h30ca 2 : từ 14h30 đến 22h30ca 3 : từ 22h đến 7h sáng ( ngày hôm sau )* Địa điểm làm việc: 345 Phạm Văn Bạch, P15, Quận Tân Bình, Hồ Chí Minh","Tiêu chuẩn ứng viên- Nam, nữ tuổi đời từ 18-35.- Đã tốt nghiệp Trung cấp, Cao đẳng, Đại học và sinh viên đang theo học tại các trường.(tất cả các ngành nghề).",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e738'},https://mywork.com.vn/tuyen-dung/viec-lam/21350252/tong-dai-vien-cskh-nha-mang-viettel-lam-viec-xoay-ca-quantan-binh-ho-chi-minh.html?svs=max_box,Tổng Đài Viên CSKH Nhà Mạng Viettel - Làm Việc Xoay Ca - Quậntân Bình - Hồ Chí Minh,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Dịch vụ', 'Lao động phổ thông', 'Tư vấn/ Chăm sóc khách hàng']",5-7 triệu,Nhân viên,Chưa có kinh nghiệm,1638921600000,Không yêu cầu,Theo hợp đồng tư vấn,"- Trực tổng đài, CSKH, tư vấn giải đáp các thắc mắc của khách hàng Viettel.- Tư vấn, hổ trợ, giải đáp thông tin về lĩnh vực viễn thông di động : sim, thẻ và sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng.- Không áp doanh sốThời gian làm việc : theo ca luân phiênca 1 : từ 6h30 đến 14h30ca 2 : từ 14h30 đến 22h30ca 3 : từ 22h đến 7h sáng ( ngày hôm sau )* Địa điểm làm việc: 345 Phạm Văn Bạch, P15, Quận Tân Bình, Hồ Chí Minh","- Nam, nữ tuổi đời từ 18---35.- Đã tốt nghiệp Trung cấp, Cao đẳng, Đại học và sinh viên đang theo học tại các trường (tất cả các ngành nghề).",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e739'},https://mywork.com.vn/tuyen-dung/viec-lam/21365730/nhan-vien-quan-tri-thong-tin-cho-website-tai-lai-xa-hoai-duc-ha-noi.html?svs=max_box,Nhân Viên Quản Trị Thông Tin Cho Website Tại Lai Xá - Hoài Đức - Hà Nội,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Khách sạn - Nhà hàng', 'Kiến trúc - Thiết kế nội thất', 'Bất động sản']",10-12 triệu,Nhân viên,2 năm,1638662400000,Không yêu cầu,Toàn thời gian cố định,"- Nhập liệu nội dung các sản phẩm trên website (Niêm yết/đăng, rà soát thông tin trên site về: Giá, thông tin kỹ thuật của sản phẩm, mô tả đặc tính…)- Tìm kiếm thông tin nhập liệu theo từng tiêu chí (Ngành hàng, sản phẩm …)- Biết chỉnh sửa hình ảnh cơ bản trong quá trình nhập liệu- Chịu trách nhiệm kiểm soát về giá của sản phẩm, số lượng của hàng hóa niêm yết tại website đúng theo dữ liệu thực tế* Thời gian làm việc: 08h30 – 17h00 (Nghỉ 2 thứ 7 và chủ nhật)* Địa chỉ làm việc:- Công ty CPTT Kim Cương – Cụm công nghiệp Lai Xá, Kim Chung, Hoài Đức, Hà Nội (Cách Đại học công nghiệp Hà Nội 500m về phía Hoài Đức)","- Nam/Nữ tuổi  từ 18 đến 30, tốt nghiệp cao đẳng trở lên- Có kinh nghiệm ít nhất từ 01 năm tại vị trí tương đương, có liên quan- Biết sử dụng vi tính văn phòng , Internet để tìm kiếm dữ liệu- Có khả năng làm việc độc lập, tinh thần trách nhiệm cao, Có thái độ tốt trong công việc",Công ty Cổ phần Truyền thông Kim Cương,Cụm công nghiệp Lai Xá - Kim Chung - Hoài Đức - Hà Nội,https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e73a'},https://mywork.com.vn/tuyen-dung/viec-lam/100145103/truong-nhom-telesales-oe-mao-khe-quang-ninh.html?svs=max_box,Trưởng Nhóm Telesales_Oe Mạo Khê - Quảng Ninh,2021-11-29,https://cdn.mywork.com.vn/images/employer_avatar/default_avatar.png,"['Quản trị kinh doanh', 'Bán hàng', 'Bảo hiểm/ Tư vấn bảo hiểm']",20-25 triệu,Trưởng nhóm,1 năm,1640476800000,Không yêu cầu,Toàn thời gian cố định,"1)	Quản lý, giám sát, đôn đốc nhóm tuyển sinh của mình thực hiện chỉ tiêu tuyển sinh của nhóm.2)	Hướng dẫn nhân viên xử lý các tình huống phát sinh (nếu có), hướng dẫn nhân viên cách thức và phương pháp thực hiện tốt công việc nhằm đạt được chỉ tiêu tuyển sinh.3)	Chịu trách nhiệm đối ngoại, quan hệ giao dịch, tiếp khách hợp tác với công ty.4)	Phối hợp với nhân viên trong chi nhánh triển khai các chương trình sự kiện; hội thảo; PR; marketing.5)	Thực hiện tư vấn các chương trình đào tạo và chốt sale.6)	Lên kế hoạch và chủ động thực hiện công tác tìm kiếm khách hàng và khai thác data cho nhóm.","-	Tin học văn phòng thành thạo-	Kỹ năng làm việc nhóm-	Kỹ năng giao tiếp thuyết phục-	Có kinh nghiệm 1 năm trong công việc kinh doanh, bán lẻ, tài chính, ngân hàng, bảo hiểm….",Hệ Thống Anh Ngữ Quốc Tế Ocean Edu,"Cạnh trường tiểu học Quyết Thắng, tổ 4 Vĩnh Hòa, phường Mạo Khê, thị xã Đông Triều, tỉnh Quảng Ninh",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/100064338/he-thong-anh-ngu-quoc-te-ocean-edu.html,2021-11-29
